TT,Danh_Gia,Chat_Luong_Tai_Xe,Thoi_Gian_vs_Du_Kien
920,dissatisfied,1,-11.5625
921,satisfied,1,-12.03125
922,dissatisfied,1,-11.5625
923,dissatisfied,1,-11.09375
924,satisfied,1,-11.5625
925,dissatisfied,1,-11.71875
926,satisfied,3,-11.09375
927,dissatisfied,1,-11.5625
928,dissatisfied,1,-11.5625
929,satisfied,2,-11.09375
930,dissatisfied,1,-11.5625
931,satisfied,1,-11.5625
932,satisfied,6,-12.03125
933,dissatisfied,1,-11.875
934,satisfied,3,-10.9375
935,dissatisfied,1,-11.5625
936,dissatisfied,1,-11.5625
937,dissatisfied,1,-11.5625
938,dissatisfied,1,-11.5625
939,satisfied,3,-11.5625
940,satisfied,1,-10.625
941,satisfied,1,-11.5625
942,satisfied,1,-12.5
943,satisfied,1,-11.875
944,dissatisfied,1,-10.0
945,dissatisfied,1,-11.5625
946,satisfied,7,-11.5625
947,satisfied,1,-11.5625
948,satisfied,1,-11.5625
949,dissatisfied,1,-8.125
950,satisfied,1,-10.0
951,satisfied,1,-12.34375
952,satisfied,1,-10.0
953,dissatisfied,1,-11.09375
954,dissatisfied,1,-11.5625
955,dissatisfied,1,-7.03125
956,satisfied,1,-11.5625
957,satisfied,6,-7.8125
958,dissatisfied,1,-11.5625
959,satisfied,6,-12.1875
960,satisfied,4,-10.15625
961,satisfied,1,-10.0
962,dissatisfied,1,-11.25
963,satisfied,6,-12.34375
964,dissatisfied,1,-11.40625
965,dissatisfied,1,-11.40625
966,dissatisfied,1,-11.5625
967,satisfied,6,-11.09375
968,satisfied,1,-11.5625
969,dissatisfied,1,-11.875
970,dissatisfied,5,-2.34375
971,dissatisfied,2,-11.25
972,satisfied,1,-8.90625
973,satisfied,1,-11.09375
974,dissatisfied,2,-11.5625
975,dissatisfied,2,-11.5625
976,satisfied,3,-11.71875
977,dissatisfied,2,-11.5625
978,satisfied,7,-11.5625
979,dissatisfied,2,-13.125
980,dissatisfied,3,-11.5625
981,dissatisfied,3,-11.5625
982,dissatisfied,4,-11.5625
983,satisfied,1,-10.78125
984,dissatisfied,6,-11.5625
985,dissatisfied,1,-11.71875
986,dissatisfied,1,-11.5625
987,satisfied,5,-11.5625
988,dissatisfied,1,-10.3125
989,satisfied,3,-11.5625
990,dissatisfied,1,-13.75
991,dissatisfied,6,-10.78125
992,satisfied,4,-11.5625
993,satisfied,1,-11.40625
994,dissatisfied,1,-11.40625
995,dissatisfied,1,-13.59375
996,satisfied,1,-11.5625
997,satisfied,1,-10.625
998,satisfied,1,-12.5
999,dissatisfied,1,-9.53125
1000,dissatisfied,1,-11.5625
1001,dissatisfied,1,-9.53125
1002,dissatisfied,1,-11.5625
1003,satisfied,5,-11.5625
1004,satisfied,1,-6.71875
1005,satisfied,6,-11.5625
1006,satisfied,5,-10.9375
1007,satisfied,7,-11.5625
1008,satisfied,4,-11.71875
1009,dissatisfied,1,-8.28125
1010,dissatisfied,1,-10.78125
1011,dissatisfied,1,-12.5
1012,dissatisfied,1,-10.78125
1013,satisfied,1,-11.5625
1014,dissatisfied,1,-11.71875
1015,satisfied,1,-13.125
1016,dissatisfied,1,-11.5625
1017,dissatisfied,1,-7.5
1018,satisfied,1,-10.625
1019,satisfied,3,-11.5625
1020,dissatisfied,1,-11.09375
1021,satisfied,5,-11.5625
1022,dissatisfied,1,-11.5625
1023,dissatisfied,1,-15.9375
1024,satisfied,5,-10.46875
1025,dissatisfied,1,-11.5625
1026,dissatisfied,1,-12.65625
1027,satisfied,1,-11.5625
1028,dissatisfied,1,-11.5625
1029,dissatisfied,1,-10.625
1030,satisfied,1,-11.40625
1031,satisfied,5,-11.5625
1032,satisfied,7,-11.5625
1033,dissatisfied,1,-11.5625
1034,satisfied,6,-11.5625
1035,satisfied,1,-11.5625
1036,satisfied,1,-14.375
1037,dissatisfied,1,-14.0625
1038,dissatisfied,1,-11.5625
1039,satisfied,6,-7.8125
1040,satisfied,1,-11.5625
1041,dissatisfied,1,-10.3125
1042,satisfied,1,-12.03125
1043,dissatisfied,1,-9.6875
1044,dissatisfied,1,-11.5625
1045,satisfied,1,-13.59375
1046,satisfied,1,-11.09375
1047,dissatisfied,1,-12.03125
1048,satisfied,1,-14.0625
1049,dissatisfied,1,-11.5625
1050,dissatisfied,1,-14.84375
1051,dissatisfied,1,-11.5625
1052,dissatisfied,1,-12.03125
1053,dissatisfied,1,-11.5625
1054,dissatisfied,1,-11.875
1055,satisfied,4,-9.375
1056,dissatisfied,1,-11.71875
1057,satisfied,1,-11.5625
1058,dissatisfied,3,-14.6875
1059,dissatisfied,1,-8.59375
1060,satisfied,1,-12.34375
1061,satisfied,1,-8.75
1062,dissatisfied,1,-14.0625
1063,satisfied,2,-12.34375
1064,dissatisfied,1,-11.5625
1065,dissatisfied,1,-12.03125
1066,satisfied,1,-13.125
1067,satisfied,1,-11.5625
1068,satisfied,1,-11.25
1069,satisfied,7,-10.46875
1070,satisfied,2,-12.34375
1071,dissatisfied,3,-10.46875
1072,dissatisfied,1,-10.46875
1073,dissatisfied,2,-12.34375
1074,dissatisfied,1,-11.5625
1075,dissatisfied,1,-11.5625
1076,dissatisfied,1,-11.71875
1077,dissatisfied,1,-12.03125
1078,dissatisfied,1,-13.125
1079,dissatisfied,1,-12.03125
1080,dissatisfied,1,-8.125
1081,dissatisfied,1,-11.5625
1082,dissatisfied,1,-11.5625
1083,satisfied,1,-11.5625
1084,satisfied,7,-10.9375
1085,dissatisfied,1,-12.1875
1086,dissatisfied,1,-11.5625
1087,satisfied,3,-11.5625
1088,satisfied,1,-11.5625
1089,dissatisfied,1,-11.5625
1090,satisfied,1,-7.65625
1091,satisfied,1,-11.5625
1092,satisfied,5,-11.5625
1093,satisfied,3,-11.5625
1094,dissatisfied,1,-11.09375
1095,dissatisfied,1,-11.5625
1096,satisfied,1,-11.5625
1097,satisfied,1,-11.71875
1098,dissatisfied,1,-9.0625
1099,satisfied,4,-10.3125
1100,dissatisfied,1,-11.875
1101,dissatisfied,1,-12.5
1102,dissatisfied,1,-11.875
1103,dissatisfied,1,-11.5625
1104,dissatisfied,1,-11.5625
1105,satisfied,7,-9.21875
1106,dissatisfied,1,-10.46875
1107,dissatisfied,1,-12.03125
1108,dissatisfied,1,-10.0
1109,satisfied,1,-6.875
1110,satisfied,5,-12.8125
1111,satisfied,1,-10.46875
1112,satisfied,5,-11.5625
1113,satisfied,1,-11.5625
1114,dissatisfied,1,-11.5625
1115,dissatisfied,1,-11.5625
1116,satisfied,1,-12.1875
1117,dissatisfied,1,-11.5625
1118,satisfied,1,-11.5625
1119,dissatisfied,1,-8.75
1120,satisfied,5,-10.46875
1121,dissatisfied,1,-10.9375
1122,satisfied,1,-12.5
1123,satisfied,1,-11.5625
1124,satisfied,1,-11.71875
1125,satisfied,3,-11.5625
1126,satisfied,6,-11.40625
1127,dissatisfied,1,-11.5625
1128,satisfied,1,-11.5625
1129,dissatisfied,2,-14.375
1130,satisfied,4,-9.375
1131,dissatisfied,1,-11.5625
1132,dissatisfied,1,-11.5625
1133,dissatisfied,1,-11.5625
1134,dissatisfied,1,-11.5625
1135,dissatisfied,1,-6.40625
1136,satisfied,1,-11.40625
1137,dissatisfied,1,-11.5625
1138,dissatisfied,1,-11.71875
1139,satisfied,1,-10.3125
1140,satisfied,1,-12.1875
1141,dissatisfied,1,-11.5625
1142,satisfied,1,-11.5625
1143,satisfied,4,-11.5625
1144,satisfied,1,-11.40625
1145,dissatisfied,1,-11.25
1146,satisfied,1,-9.6875
1147,dissatisfied,1,-11.5625
1148,satisfied,1,-11.5625
1149,dissatisfied,1,-11.5625
1150,satisfied,5,-11.5625
1151,satisfied,5,-11.5625
1152,satisfied,1,-11.71875
1153,dissatisfied,1,-9.375
1154,dissatisfied,1,-10.9375
1155,dissatisfied,1,-10.3125
1156,satisfied,1,-11.5625
1157,dissatisfied,1,-12.03125
1158,satisfied,1,-11.5625
1159,satisfied,7,-11.5625
1160,dissatisfied,3,-6.5625
1161,dissatisfied,6,-11.5625
1162,dissatisfied,1,
1163,satisfied,1,-11.5625
1164,satisfied,1,-11.5625
1165,dissatisfied,1,-11.5625
1166,satisfied,1,-12.96875
1167,dissatisfied,3,-11.25
1168,satisfied,7,-11.71875
1169,dissatisfied,1,-11.5625
1170,dissatisfied,1,-12.1875
1171,dissatisfied,1,-10.15625
1172,satisfied,1,-11.5625
1173,dissatisfied,1,-12.96875
1174,satisfied,1,-11.5625
1175,dissatisfied,1,-11.5625
1176,satisfied,5,-11.5625
1177,dissatisfied,1,-11.5625
1178,satisfied,1,-11.5625
1179,satisfied,6,-11.5625
1180,satisfied,4,-11.5625
1181,dissatisfied,1,-9.6875
1182,satisfied,1,-11.5625
1183,satisfied,1,-11.875
1184,dissatisfied,1,-10.46875
1185,dissatisfied,1,-11.5625
1186,satisfied,1,-11.5625
1187,satisfied,5,-9.53125
1188,satisfied,7,-11.71875
1189,satisfied,1,-10.78125
1190,dissatisfied,1,-10.15625
1191,dissatisfied,1,-14.84375
1192,satisfied,7,-14.375
1193,satisfied,6,-14.0625
1194,dissatisfied,1,-11.71875
1195,dissatisfied,1,-11.5625
1196,satisfied,1,-10.625
1197,dissatisfied,1,-11.5625
1198,dissatisfied,1,-11.5625
1199,dissatisfied,1,-11.5625
1200,dissatisfied,1,-11.5625
1201,satisfied,1,-8.90625
1202,satisfied,1,-11.5625
1203,dissatisfied,1,-14.21875
1204,dissatisfied,1,-13.90625
1205,satisfied,1,-13.59375
1206,satisfied,1,-7.34375
1207,dissatisfied,1,-9.6875
1208,satisfied,7,-13.28125
1209,dissatisfied,6,-8.59375
1210,dissatisfied,1,-11.5625
1211,dissatisfied,1,-11.5625
1212,satisfied,7,-11.5625
1213,satisfied,1,-11.5625
1214,dissatisfied,1,-11.5625
1215,dissatisfied,1,-11.5625
1216,dissatisfied,1,-11.5625
1217,dissatisfied,1,-11.5625
1218,satisfied,7,-11.5625
1219,satisfied,1,-11.5625
1220,dissatisfied,1,-6.09375
1221,dissatisfied,1,-11.5625
1222,dissatisfied,1,-13.59375
1223,dissatisfied,1,-11.5625
1224,satisfied,1,-11.5625
1225,satisfied,4,-11.5625
1226,dissatisfied,1,-11.5625
1227,dissatisfied,1,-12.34375
1228,satisfied,6,-12.96875
1229,satisfied,6,-11.5625
1230,satisfied,1,-11.5625
1231,dissatisfied,1,-11.5625
1232,dissatisfied,1,-11.5625
1233,dissatisfied,1,-11.5625
1234,dissatisfied,1,-12.96875
1235,dissatisfied,1,-12.96875
1236,dissatisfied,1,-11.5625
1237,satisfied,4,-11.5625
1238,satisfied,1,-11.5625
1239,satisfied,1,-11.5625
1240,dissatisfied,1,-11.5625
1241,satisfied,1,-12.5
1242,dissatisfied,1,-11.5625
1243,satisfied,5,-10.0
1244,satisfied,1,-12.65625
1245,satisfied,1,-11.5625
1246,satisfied,1,-13.75
1247,dissatisfied,1,-10.9375
1248,dissatisfied,1,-11.5625
1249,satisfied,6,-11.5625
1250,satisfied,6,-11.5625
1251,dissatisfied,1,-9.84375
1252,dissatisfied,1,-11.875
1253,dissatisfied,1,-4.84375
1254,dissatisfied,1,-11.5625
1255,dissatisfied,1,-11.5625
1256,satisfied,1,-11.5625
1257,satisfied,4,-11.25
1258,satisfied,4,-11.5625
1259,satisfied,6,-11.5625
1260,dissatisfied,1,-9.84375
1261,dissatisfied,1,-7.5
1262,dissatisfied,1,-11.5625
1263,satisfied,1,-11.5625
1264,dissatisfied,1,-11.40625
1265,satisfied,1,-11.5625
1266,satisfied,1,-11.5625
1267,satisfied,1,
1268,satisfied,1,-11.40625
1269,dissatisfied,1,-11.5625
1270,dissatisfied,1,-11.5625
1271,satisfied,4,-11.5625
1272,satisfied,5,-11.5625
1273,dissatisfied,1,-11.5625
1274,satisfied,1,-11.5625
1275,satisfied,1,-11.09375
1276,dissatisfied,1,-11.5625
1277,dissatisfied,1,-8.28125
1278,satisfied,1,-11.5625
1279,dissatisfied,1,-11.875
1280,satisfied,1,-11.40625
1281,satisfied,1,-15.625
1282,dissatisfied,1,-11.5625
1283,dissatisfied,1,-9.375
1284,satisfied,6,-12.1875
1285,satisfied,3,-7.96875
1286,satisfied,5,-11.5625
1287,dissatisfied,1,-11.5625
1288,satisfied,6,-11.5625
1289,dissatisfied,1,-9.53125
1290,dissatisfied,1,-8.75
1291,satisfied,3,-13.90625
1292,satisfied,7,-11.5625
1293,satisfied,6,-11.5625
1294,dissatisfied,1,-11.5625
1295,dissatisfied,1,-12.03125
1296,dissatisfied,1,-11.5625
1297,dissatisfied,1,-13.4375
1298,dissatisfied,1,-13.75
1299,dissatisfied,1,-11.875
1300,dissatisfied,1,-10.0
1301,dissatisfied,1,
1302,satisfied,4,-11.5625
1303,dissatisfied,3,-14.21875
1304,satisfied,6,-11.5625
1305,satisfied,7,-11.5625
1306,satisfied,4,-11.5625
1307,dissatisfied,1,-11.5625
1308,dissatisfied,1,-11.5625
1309,dissatisfied,1,-11.5625
1310,dissatisfied,1,-11.40625
1311,dissatisfied,1,-11.5625
1312,dissatisfied,1,-13.75
1313,satisfied,6,-11.5625
1314,dissatisfied,1,-12.65625
1315,dissatisfied,1,-10.15625
1316,dissatisfied,1,-11.5625
1317,dissatisfied,1,-12.5
1318,satisfied,1,-11.40625
1319,dissatisfied,3,2.96875
1320,satisfied,1,-11.5625
1321,dissatisfied,1,-11.5625
1322,satisfied,2,-12.65625
1323,dissatisfied,1,-10.625
1324,satisfied,3,-11.5625
1325,satisfied,3,-11.5625
1326,satisfied,1,-11.5625
1327,satisfied,4,-12.1875
1328,satisfied,1,-11.5625
1329,satisfied,2,-11.25
1330,satisfied,5,-11.5625
1331,dissatisfied,1,-13.59375
1332,satisfied,1,-11.25
1333,satisfied,7,-13.75
1334,satisfied,4,-10.0
1335,dissatisfied,1,-12.8125
1336,dissatisfied,1,-11.5625
1337,satisfied,5,-13.125
1338,dissatisfied,1,-11.5625
1339,satisfied,4,-12.34375
1340,dissatisfied,1,-12.34375
1341,satisfied,2,-10.9375
1342,dissatisfied,1,-11.5625
1343,satisfied,3,-10.3125
1344,satisfied,4,-11.40625
1345,satisfied,5,-11.5625
1346,satisfied,7,-10.15625
1347,dissatisfied,1,-11.5625
1348,dissatisfied,2,-7.96875
1349,dissatisfied,1,-11.5625
1350,satisfied,6,-11.5625
1351,dissatisfied,1,-11.5625
1352,dissatisfied,1,-11.5625
1353,satisfied,4,-11.5625
1354,satisfied,4,-11.5625
1355,dissatisfied,1,-11.5625
1356,satisfied,7,-11.5625
1357,dissatisfied,1,-11.5625
1358,dissatisfied,1,-14.6875
1359,dissatisfied,1,-11.5625
1360,satisfied,4,-10.15625
1361,satisfied,5,-12.96875
1362,satisfied,4,-11.5625
1363,dissatisfied,1,-7.1875
1364,satisfied,5,-10.15625
1365,satisfied,4,-11.5625
1366,satisfied,6,-12.03125
1367,satisfied,3,-10.46875
1368,satisfied,4,-12.34375
1369,satisfied,7,-11.5625
1370,satisfied,5,-10.9375
1371,satisfied,4,-11.5625
1372,dissatisfied,1,-10.15625
1373,satisfied,3,-11.5625
1374,dissatisfied,1,-11.71875
1375,satisfied,7,-11.5625
1376,dissatisfied,1,-11.5625
1377,satisfied,3,-11.09375
1378,satisfied,3,-12.65625
1379,satisfied,6,-11.71875
1380,dissatisfied,1,-12.03125
1381,satisfied,7,-11.5625
1382,dissatisfied,1,-11.5625
1383,dissatisfied,1,-11.71875
1384,satisfied,2,-9.6875
1385,satisfied,3,-11.5625
1386,satisfied,1,-10.0
1387,dissatisfied,2,-11.5625
1388,satisfied,1,-11.5625
1389,satisfied,1,-11.5625
1390,satisfied,2,-11.5625
1391,satisfied,3,-11.5625
1392,satisfied,6,-11.40625
1393,satisfied,2,-11.5625
1394,satisfied,3,-11.5625
1395,satisfied,6,-14.0625
1396,dissatisfied,1,-11.5625
1397,dissatisfied,1,-11.25
1398,dissatisfied,1,-10.625
1399,dissatisfied,1,-11.5625
1400,satisfied,2,-9.6875
1401,dissatisfied,3,-11.09375
1402,dissatisfied,1,-11.5625
1403,satisfied,4,-11.5625
1404,satisfied,7,-10.625
1405,dissatisfied,1,-10.78125
1406,dissatisfied,1,-11.5625
1407,dissatisfied,1,-10.15625
1408,dissatisfied,1,-11.5625
1409,dissatisfied,1,-11.5625
1410,satisfied,7,-11.09375
1411,dissatisfied,1,-11.5625
1412,satisfied,7,-11.5625
1413,dissatisfied,1,-11.5625
1414,satisfied,7,-12.96875
1415,dissatisfied,3,-11.40625
1416,satisfied,7,-10.9375
1417,dissatisfied,1,-11.71875
1418,satisfied,5,-12.5
1419,dissatisfied,1,-11.5625
1420,satisfied,5,-12.03125
1421,dissatisfied,1,-11.5625
1422,satisfied,4,-11.5625
1423,satisfied,5,-11.5625
1424,dissatisfied,1,-10.78125
1425,dissatisfied,1,-13.4375
1426,satisfied,3,-11.09375
1427,satisfied,4,-9.0625
1428,dissatisfied,1,-9.53125
1429,dissatisfied,1,-11.5625
1430,dissatisfied,1,-10.3125
1431,satisfied,5,-11.5625
1432,satisfied,7,-13.75
1433,satisfied,3,-11.5625
1434,satisfied,4,-13.75
1435,dissatisfied,1,-13.4375
1436,dissatisfied,1,-11.5625
1437,dissatisfied,1,-11.5625
1438,dissatisfied,1,-11.5625
1439,satisfied,3,-11.5625
1440,dissatisfied,1,-11.5625
1441,dissatisfied,1,-11.5625
1442,dissatisfied,1,-12.03125
1443,satisfied,5,-12.5
1444,satisfied,7,-10.46875
1445,dissatisfied,1,-11.5625
1446,dissatisfied,1,-11.5625
1447,satisfied,7,-8.90625
1448,dissatisfied,1,-16.09375
1449,satisfied,6,-11.5625
1450,dissatisfied,1,-10.0
1451,satisfied,4,-11.5625
1452,dissatisfied,1,-12.5
1453,dissatisfied,1,-9.0625
1454,dissatisfied,1,-10.625
1455,satisfied,7,-11.5625
1456,satisfied,3,-12.96875
1457,dissatisfied,1,-12.8125
1458,dissatisfied,1,-11.5625
1459,dissatisfied,1,-11.5625
1460,dissatisfied,1,-10.3125
1461,dissatisfied,1,-12.34375
1462,satisfied,4,-12.8125
1463,dissatisfied,1,-6.875
1464,dissatisfied,1,-11.5625
1465,satisfied,6,-11.5625
1466,satisfied,3,-9.6875
1467,dissatisfied,1,-10.9375
1468,dissatisfied,1,-11.5625
1469,satisfied,4,-12.03125
1470,satisfied,3,-11.5625
1471,dissatisfied,7,-9.53125
1472,dissatisfied,1,-11.5625
1473,dissatisfied,1,-11.5625
1474,satisfied,6,-11.09375
1475,satisfied,3,-11.5625
1476,satisfied,6,-12.34375
1477,satisfied,6,-11.5625
1478,dissatisfied,1,-11.5625
1479,satisfied,7,-11.71875
1480,satisfied,3,-11.5625
1481,dissatisfied,1,-11.71875
1482,satisfied,4,-10.15625
1483,satisfied,5,-11.25
1484,satisfied,2,-11.5625
1485,dissatisfied,1,-11.875
1486,satisfied,4,-11.5625
1487,dissatisfied,1,-11.25
1488,dissatisfied,1,-11.5625
1489,satisfied,3,-12.34375
1490,dissatisfied,1,-3.28125
1491,dissatisfied,1,-12.5
1492,dissatisfied,1,-11.5625
1493,satisfied,3,-12.5
1494,dissatisfied,1,-11.71875
1495,satisfied,7,-11.5625
1496,satisfied,6,-10.3125
1497,satisfied,2,-11.5625
1498,satisfied,4,-11.5625
1499,dissatisfied,1,-11.71875
1500,satisfied,4,-10.0
1501,satisfied,5,-9.21875
1502,satisfied,2,-9.375
1503,dissatisfied,1,-11.5625
1504,satisfied,3,-11.5625
1505,dissatisfied,1,-13.90625
1506,satisfied,4,-12.03125
1507,dissatisfied,1,-13.75
1508,dissatisfied,1,-11.5625
1509,dissatisfied,1,-10.15625
1510,satisfied,7,-13.28125
1511,satisfied,3,-11.5625
1512,satisfied,7,-11.5625
1513,satisfied,1,-11.5625
1514,dissatisfied,6,-11.5625
1515,satisfied,4,-9.0625
1516,dissatisfied,1,-12.96875
1517,dissatisfied,1,-13.59375
1518,satisfied,3,-11.5625
1519,dissatisfied,1,-11.5625
1520,satisfied,7,-14.6875
1521,dissatisfied,7,-11.5625
1522,dissatisfied,1,-12.1875
1523,dissatisfied,1,-11.5625
1524,satisfied,4,-11.5625
1525,satisfied,2,-11.5625
1526,dissatisfied,1,-11.5625
1527,dissatisfied,1,-11.25
1528,satisfied,7,-11.5625
1529,dissatisfied,1,-12.1875
1530,satisfied,4,-9.53125
1531,satisfied,6,-11.875
1532,dissatisfied,1,-11.71875
1533,satisfied,7,-11.5625
1534,dissatisfied,1,-13.28125
1535,satisfied,3,-12.03125
1536,dissatisfied,1,-10.9375
1537,satisfied,4,-11.5625
1538,dissatisfied,1,-12.03125
1539,satisfied,3,-10.9375
1540,dissatisfied,1,-14.53125
1541,satisfied,7,-12.34375
1542,satisfied,4,-11.5625
1543,dissatisfied,1,-9.21875
1544,dissatisfied,1,-8.59375
1545,dissatisfied,1,-11.5625
1546,dissatisfied,1,-10.46875
1547,dissatisfied,3,-9.6875
1548,satisfied,4,-11.5625
1549,dissatisfied,1,-12.34375
1550,satisfied,6,-11.5625
1551,dissatisfied,1,-11.5625
1552,satisfied,4,-11.5625
1553,satisfied,5,-11.25
1554,dissatisfied,1,-11.5625
1555,dissatisfied,2,-11.40625
1556,satisfied,4,-11.5625
1557,satisfied,5,-15.78125
1558,dissatisfied,2,-11.5625
1559,satisfied,7,-11.5625
1560,dissatisfied,1,-11.5625
1561,satisfied,3,-11.40625
1562,satisfied,5,-11.5625
1563,satisfied,1,-11.5625
1564,dissatisfied,2,-11.5625
1565,satisfied,1,-14.375
1566,dissatisfied,2,-11.5625
1567,satisfied,1,-9.375
1568,dissatisfied,2,-14.6875
1569,dissatisfied,2,-11.5625
1570,satisfied,1,-11.25
1571,dissatisfied,1,-11.5625
1572,dissatisfied,2,-15.0
1573,dissatisfied,2,-5.0
1574,dissatisfied,1,-10.9375
1575,satisfied,1,-11.71875
1576,satisfied,2,-12.34375
1577,satisfied,7,-10.78125
1578,dissatisfied,2,-11.5625
1579,dissatisfied,2,-10.15625
1580,satisfied,3,-11.71875
1581,dissatisfied,1,-14.53125
1582,satisfied,3,-11.5625
1583,satisfied,3,-11.5625
1584,satisfied,3,-11.5625
1585,satisfied,3,-11.25
1586,satisfied,7,-11.875
1587,satisfied,4,-11.5625
1588,satisfied,7,-13.59375
1589,satisfied,3,-11.5625
1590,satisfied,1,-11.71875
1591,satisfied,2,-11.5625
1592,satisfied,4,-10.46875
1593,dissatisfied,3,-11.5625
1594,dissatisfied,3,-11.5625
1595,dissatisfied,3,-11.5625
1596,dissatisfied,3,-11.5625
1597,satisfied,7,-11.5625
1598,satisfied,7,-11.5625
1599,satisfied,5,-13.90625
1600,dissatisfied,4,-11.5625
1601,dissatisfied,6,-11.5625
1602,dissatisfied,5,-11.5625
1603,satisfied,5,-11.5625
1604,dissatisfied,7,-11.5625
1605,dissatisfied,4,-10.15625
1606,dissatisfied,4,-11.5625
1607,dissatisfied,4,-12.03125
1608,dissatisfied,5,-12.34375
1609,dissatisfied,7,-11.5625
1610,dissatisfied,7,-11.25
1611,satisfied,6,-11.5625
1612,satisfied,7,-11.5625
1613,satisfied,4,-7.65625
1614,satisfied,4,-10.3125
1615,satisfied,4,-12.5
1616,satisfied,5,-11.5625
1617,satisfied,6,-11.5625
1618,dissatisfied,1,-13.75
1619,satisfied,5,-8.4375
1620,satisfied,5,-11.5625
1621,satisfied,6,-13.90625
1622,satisfied,7,-3.75
1623,satisfied,7,-13.75
1624,satisfied,7,-10.3125
1625,dissatisfied,1,-11.5625
1626,satisfied,6,-11.5625
1627,dissatisfied,1,-13.75
1628,dissatisfied,1,-11.5625
1629,dissatisfied,1,-12.65625
1630,satisfied,7,-11.5625
1631,dissatisfied,1,-12.03125
1632,satisfied,4,-11.25
1633,dissatisfied,1,-11.5625
1634,dissatisfied,1,-13.4375
1635,dissatisfied,1,-10.78125
1636,satisfied,7,-11.5625
1637,dissatisfied,4,-11.5625
1638,satisfied,5,-11.5625
1639,dissatisfied,1,-11.5625
1640,satisfied,5,-11.5625
1641,satisfied,3,-12.03125
1642,dissatisfied,1,-11.5625
1643,satisfied,5,-11.5625
1644,dissatisfied,1,-12.65625
1645,satisfied,7,-11.5625
1646,satisfied,7,-12.1875
1647,dissatisfied,1,-8.4375
1648,dissatisfied,1,-11.5625
1649,satisfied,6,-11.5625
1650,satisfied,5,-11.875
1651,satisfied,6,-11.5625
1652,satisfied,5,-11.5625
1653,satisfied,6,-11.5625
1654,dissatisfied,1,-10.9375
1655,satisfied,4,-8.75
1656,dissatisfied,1,-11.5625
1657,dissatisfied,1,-11.5625
1658,satisfied,5,-11.5625
1659,satisfied,6,-11.71875
1660,dissatisfied,1,-11.5625
1661,dissatisfied,1,-10.9375
1662,satisfied,5,-12.8125
1663,satisfied,6,-11.875
1664,dissatisfied,1,-11.5625
1665,satisfied,6,-10.9375
1666,dissatisfied,2,-11.5625
1667,satisfied,5,-5.78125
1668,satisfied,6,-8.4375
1669,satisfied,7,-11.5625
1670,satisfied,4,-11.5625
1671,dissatisfied,1,-12.96875
1672,satisfied,4,-12.65625
1673,dissatisfied,1,-11.5625
1674,satisfied,6,-10.0
1675,satisfied,5,-10.15625
1676,dissatisfied,1,-12.8125
1677,satisfied,5,-12.5
1678,dissatisfied,1,-11.5625
1679,satisfied,7,-11.5625
1680,dissatisfied,1,-11.40625
1681,dissatisfied,1,-11.5625
1682,dissatisfied,1,-11.5625
1683,dissatisfied,1,-5.0
1684,satisfied,5,-10.9375
1685,satisfied,4,-15.9375
1686,satisfied,1,-11.5625
1687,dissatisfied,4,-16.71875
1688,satisfied,5,-11.5625
1689,dissatisfied,1,-13.4375
1690,dissatisfied,1,-14.21875
1691,dissatisfied,1,-12.8125
1692,satisfied,2,-10.78125
1693,dissatisfied,1,-11.5625
1694,dissatisfied,1,-12.65625
1695,dissatisfied,3,-9.21875
1696,dissatisfied,1,-9.84375
1697,dissatisfied,1,-7.96875
1698,dissatisfied,1,-11.40625
1699,satisfied,5,-11.5625
1700,dissatisfied,1,-11.5625
1701,dissatisfied,1,-11.5625
1702,satisfied,1,-9.375
1703,dissatisfied,1,-11.71875
1704,dissatisfied,1,-11.71875
1705,dissatisfied,1,-10.0
1706,satisfied,4,-13.75
1707,satisfied,6,-12.03125
1708,dissatisfied,1,-11.5625
1709,dissatisfied,1,-11.5625
1710,dissatisfied,1,-14.0625
1711,dissatisfied,5,-11.5625
1712,satisfied,6,-11.5625
1713,dissatisfied,1,-11.71875
1714,dissatisfied,1,-13.28125
1715,dissatisfied,1,-11.5625
1716,dissatisfied,1,-11.5625
1717,dissatisfied,1,-11.5625
1718,dissatisfied,1,-11.09375
1719,satisfied,3,-11.5625
1720,dissatisfied,1,-11.5625
1721,dissatisfied,1,-11.5625
1722,dissatisfied,1,-11.5625
