Date;Import Country (Source);Exporter;Importer;HS Code;Country of Origin;Country of Destination;Quantity;Qty Unit;Weight;Wgt Unit;Value (US$);Transport Mode;Products
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1835;CTN;6496;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7894;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;8000;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;16;PKG;3006;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;8000;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1616;CTN;91488;KG;0;MARITIME;GENERATOR
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;8000;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7987;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7865;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7947;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7871;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;19;PKG;3811;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7879;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;8000;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;3000;CTN;7294;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;HON HAI PRECISION INDUSTRIAL CO LTD;AI RETAIL HUB CENTR C O GEODIS;851390;CHINA;UNITED STATES;35;PKG;10785;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;843;CTN;55494;KG;0;MARITIME;GENERATOR
2023-03-21 00:00:00;USA;TECH COM SHANGHAI COMPUTER CO LTD;AI RETAIL HUB EAST C O GEODIS;851390;CHINA;UNITED STATES;2394;CTN;7505;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;HON HAI PRECISION INDUSTRIAL CO LTD;AI RETAIL HUB CENTR C O GEODIS;851390;CHINA;UNITED STATES;15;PKG;2530;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;TECH COM SHANGHAI COMPUTER CO LTD;AI RETAIL HUB EAST C O GEODIS;851390;CHINA;UNITED STATES;3967;CTN;9637;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7990;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;960;CTN;2392;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;TECH COM SHANGHAI COMPUTER CO LTD;A I C O SYNCREON;851390;CHINA;UNITED STATES;2715;CTN;8632;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7879;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;44;PKG;8696;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;13;PKG;2507;KG;0;MARITIME;COMPUTER
2023-03-21 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;8000;KG;0;MARITIME;COMPUTER
2023-03-20 00:00:00;USA;;FEDEX TRADE NETWORKS TRANSPORT BR;851390;JAPAN;UNITED STATES;156;CTN;11427;KG;0;MARITIME;GENERATOR
2023-03-20 00:00:00;USA;YAMAHA MOTOR POWERED PRODUCTS JIAN;YAMAHA MOTOR CORP;851390;CHINA;UNITED STATES;113;PKG;27126;KG;0;MARITIME;GENERATOR
2023-03-20 00:00:00;USA;YANTAI RIMA MACHINERY CO LTD;DANIEL K MILLER;851390;CHINA;UNITED STATES;2;CTN;1260;KG;0;MARITIME;SAWMILL
2023-03-20 00:00:00;USA;;FEDEX TRADE NETWORKS TRANSPORT BR;851390;JAPAN;UNITED STATES;72;CTN;2448;KG;0;MARITIME;GENERATOR
2023-03-18 00:00:00;USA;GUANGDONG ICECO ENTERPRISE CO LTD;ECOM SOLUTION INC;851390;CHINA;UNITED STATES;323;CTN;7438;KG;0;MARITIME;CAR
2023-03-18 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1080;CTN;54000;KG;0;MARITIME;GENERATOR
2023-03-18 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1616;CTN;91448;KG;0;MARITIME;GENERATOR
2023-03-18 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;360;CTN;18000;KG;0;MARITIME;GENERATOR
2023-03-18 00:00:00;USA;YANTAI RIMA MACHINERY CO LTD;LARRY DEMCHUK INC;851390;SOUTH KOREA;UNITED STATES;1;PKG;458;KG;0;MARITIME;SAWMILL
2023-03-16 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;3024;CTN;93744;KG;0;MARITIME;GENERATOR
2023-03-16 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1988;CTN;109458;KG;0;MARITIME;GENERATOR
2023-03-16 00:00:00;USA;HEFEI SMARTMAK INDUSTRIAL CO LTD;HOLY IMPORT EXPORT CO LTD;851390;CHINA;UNITED STATES;35;PKG;11929;KG;0;MARITIME;SAUNA
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7851;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;11;PKG;2166;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7902;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7880;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;APPLE INC;851390;CHINA;UNITED STATES;691;CTN;1756;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7849;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7878;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;32;PKG;9903;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;39;PKG;10590;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;2520;CTN;6281;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;38;PKG;7470;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1;PKG;372;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;90;CTN;849;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;44;PKG;8475;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;2016;CTN;9281;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7894;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;12679;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;307;CTN;786;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1;PKG;363;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;TECH COM SHANGHAI COMPUTER CO LTD;A I C O SYNCREON;851390;CHINA;UNITED STATES;1956;CTN;6133;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7850;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1080;CTN;2692;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;PORTUGAL;UNITED STATES;83;CTN;786;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;17;PKG;4094;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;765;CTN;7539;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7827;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7879;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;2820;CTN;9529;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;2;PKG;344;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;30;PKG;8323;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7838;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;2520;CTN;6280;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7886;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1;PKG;153;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7889;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1080;CTN;2692;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;2520;CTN;6281;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1943;CTN;7227;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;HON HAI PRECISION INDUSTRIAL CO LTD;AI RETAIL HUB CENTR C O GEODIS;851390;CHINA;UNITED STATES;12;PKG;2402;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7838;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7842;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;19;PKG;3633;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;3;PKG;523;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7909;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;44;PKG;8475;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7862;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7874;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;7;PKG;2122;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;PORTUGAL;UNITED STATES;1553;CTN;3938;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7846;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7855;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7906;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1;PKG;121;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;HON HAI PRECISION INDUSTRIAL CO LTD;AI RETAIL HUB CENTR C O GEODIS;851390;CHINA;UNITED STATES;40;PKG;12373;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1639;CTN;10095;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;YANTAI RIMA MACHINERY CO LTD;NEW BOARDWALK TAVERN CORP;851390;CHINA;UNITED STATES;2;CTN;837;KG;0;MARITIME;SAWMILL
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;37;PKG;6589;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7898;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;40;PKG;7909;KG;0;MARITIME;COMPUTER
2023-03-14 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;43;CTN;403;KG;0;MARITIME;COMPUTER
2023-03-13 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1240;CTN;75640;KG;0;MARITIME;GARAGE
2023-03-11 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1784;CTN;110712;KG;0;MARITIME;GENERATOR
2023-03-10 00:00:00;USA;;FEDEX TRADE NETWORKS TRANSPORT BR;851390;JAPAN;UNITED STATES;12;CTN;879;KG;0;MARITIME;GENERATOR
2023-03-10 00:00:00;USA;;FEDEX TRADE NETWORKS TRANSPORT BR;851390;JAPAN;UNITED STATES;564;CTN;41313;KG;0;MARITIME;GENERATOR
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;6;PKG;979;KG;0;MARITIME;COMPUTER
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;4;PKG;706;KG;0;MARITIME;COMPUTER
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;804;CTN;7523;KG;0;MARITIME;COMPUTER
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;900;CTN;8419;KG;0;MARITIME;COMPUTER
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;10;PKG;2350;KG;0;MARITIME;COMPUTER
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;4;PKG;1466;KG;0;MARITIME;COMPUTER
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;4;PKG;685;KG;0;MARITIME;COMPUTER
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;14;PKG;2389;KG;0;MARITIME;COMPUTER
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;3;PKG;472;KG;0;MARITIME;COMPUTER
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;9;PKG;2204;KG;0;MARITIME;COMPUTER
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;5;PKG;1446;KG;0;MARITIME;COMPUTER
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;14;PKG;2611;KG;0;MARITIME;COMPUTER
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;2;PKG;276;KG;0;MARITIME;COMPUTER
2023-03-09 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;7;PKG;2200;KG;0;MARITIME;COMPUTER
2023-03-08 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1456;CTN;92916;KG;0;MARITIME;GENERATOR
2023-03-08 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1800;CTN;90000;KG;0;MARITIME;GENERATOR
2023-03-08 00:00:00;USA;PURPLELEC INC CO LTD;WELL INTERNATIONAL INC;851390;CHINA;UNITED STATES;545;CTN;8608;KG;0;MARITIME;CAR
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;30;PKG;6175;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1128;CTN;116749,84;KG;0;MARITIME;GENERATOR
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;863;CTN;97321,24;KG;0;MARITIME;GENERATOR
2023-03-07 00:00:00;USA;;UNKNOWN;851390;PORTUGAL;UNITED STATES;1439;CTN;3648;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;27;PKG;5312;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;29;PKG;6091;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;2846;CTN;9828;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;PORTUGAL;UNITED STATES;1902;CTN;4824;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;18;PKG;3644;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;885;CTN;55725;KG;0;MARITIME;GENERATOR
2023-03-07 00:00:00;USA;;UNKNOWN;851390;PORTUGAL;UNITED STATES;1025;CTN;2607;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1268;CTN;73458;KG;0;MARITIME;GENERATOR
2023-03-07 00:00:00;USA;TECH COM SHANGHAI COMPUTER CO LTD;A I C O SYNCREON;851390;CHINA;UNITED STATES;1143;CTN;4647;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;13;PKG;2338;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;WINGTECH GROUP;APPLE INC;851390;CHINA;UNITED STATES;2520;CTN;6387;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;PORTUGAL;UNITED STATES;2520;CTN;6387;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1560;CTN;3954;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;898;CTN;2285;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1303;CTN;12414;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;23;PKG;4572;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;9;PKG;2626;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;HON HAI PRECISION INDUSTRIAL CO LTD;AI RETAIL HUB CENTR C O GEODIS;851390;CHINA;UNITED STATES;33;PKG;9498;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;SEAC ACRYLIC INDUSTRIAL CO LTD;DESIGN WITHIN REACH;851390;CHINA;UNITED STATES;247;PKG;1771;KG;0;MARITIME;LAMP
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;11;PKG;2024;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;TECH COM SHANGHAI COMPUTER CO LTD;A I C O SYNCREON;851390;CHINA;UNITED STATES;3343;CTN;9647;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;18;PKG;3521;KG;0;MARITIME;COMPUTER
2023-03-07 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;8;PKG;1644;KG;0;MARITIME;COMPUTER
2023-03-06 00:00:00;USA;YAMAHA MOTOR POWERED PRODUCTS JIAN;YAMAHA MOTOR CORP;851390;CHINA;UNITED STATES;72;PKG;26615;KG;0;MARITIME;GENERATOR
2023-03-06 00:00:00;USA;HANGZHOU JUNCTION IMP AND EXP CO LTD;WORLDCLASS SALES;851390;CHINA;UNITED STATES;239;CTN;3078;KG;0;MARITIME;LAMP
2023-03-04 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;893;CTN;9287;KG;185744;MARITIME;ELECTRIC LAMP
2023-03-03 00:00:00;USA;LONGWIN POWER TECHNOLOGY COMPANY;GENERAC POWER SYSTEMS INC;851390;VIETNAM;UNITED STATES;1368;CTN;52668;KG;0;MARITIME;GENERATOR
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1016;CTN;6580;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;TZA;NAVIGATION NETWORK;EVANGELICAL FELLOWSHIP OF ZAMBIA;851390000000;UNITED STATES;UNITED STATES;1116,32;KGM;1116,32;KG;2281,8414;MARITIME;ELECTRIC LAMP
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;9;PKG;1592;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;982;CTN;3617;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;7;PKG;2479;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;15;PKG;2725;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;3;PKG;537;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;PORTUGAL;UNITED STATES;1560;CTN;3954;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;3;PKG;925;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;PORTUGAL;UNITED STATES;2520;CTN;6387;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;30;PKG;7237;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;33;PKG;8852;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;3;PKG;1063;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;5;PKG;1091;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;14;PKG;3584;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;PORTUGAL;UNITED STATES;1554;CTN;3940;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1485;CTN;13892;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;PORTUGAL;UNITED STATES;1314;CTN;3332;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;7;PKG;1919;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;17;PKG;3224;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1800;CTN;16838;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;PORTUGAL;UNITED STATES;898;CTN;2285;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;19;PKG;3461;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;4;PKG;1045;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;PORTUGAL;UNITED STATES;1200;CTN;3042;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;6;PKG;2019;KG;0;MARITIME;COMPUTER
2023-03-01 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;3;PKG;1073;KG;0;MARITIME;COMPUTER
2023-02-28 00:00:00;USA;HON HAI PRECISION INDUSTRIAL CO LTD;AI RETAIL HUB CENTR C O GEODIS;851390;CHINA;UNITED STATES;14;PKG;3730;KG;0;MARITIME;COMPUTER
2023-02-28 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;8;PKG;2257;KG;0;MARITIME;COMPUTER
2023-02-28 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;28;PKG;7436;KG;0;MARITIME;COMPUTER
2023-02-28 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1620;CTN;15154;KG;0;MARITIME;COMPUTER
2023-02-28 00:00:00;USA;TECH COM SHANGHAI COMPUTER CO LTD;A I C O SYNCREON;851390;CHINA;UNITED STATES;1085;CTN;4715;KG;0;MARITIME;COMPUTER
2023-02-28 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;27;PKG;4822;KG;0;MARITIME;COMPUTER
2023-02-28 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;960;CTN;2433;KG;0;MARITIME;COMPUTER
2023-02-28 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;1560;CTN;3954;KG;0;MARITIME;COMPUTER
2023-02-27 00:00:00;USA;;UNKNOWN;851390;CHINA;UNITED STATES;336;CTN;38976;KG;0;MARITIME;GENERATOR
2023-02-27 00:00:00;USA;;FEDEX TRADE NETWORKS TRANSPORT BR;851390;JAPAN;UNITED STATES;348;CTN;25491;KG;0;MARITIME;GENERATOR
2023-02-27 00:00:00;USA;HANGZHOU JUNCTION IMP AND EXP CO LTD;WORLDCLASS SALES;851390;CHINA;UNITED STATES;239;CTN;3078;KG;0;MARITIME;LAMP
